UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
3583,L50762,L,301.8,310.6,8.8,1395,146.0840584,50.5,7377.244949,131,6615.5,0,No Failure
3584,L50763,L,301.8,310.7,8.9,1751,183.3642912,29.3,5372.573733,133,3896.9,0,No Failure
3585,L50764,L,301.8,310.6,8.8,1192,124.8259481,68.9,8600.507824,135,9301.5,0,No Failure
3586,L50765,L,301.9,310.7,8.8,1947,203.8893632,25,5097.23408,137,3425,0,No Failure
3587,L50766,L,301.8,310.5,8.7,1593,166.8185699,34.9,5821.96809,139,4851.1,0,No Failure
3588,H33001,H,301.8,310.5,8.7,1478,154.7757981,38.6,5974.345805,141,5442.6,0,No Failure
3589,M18448,M,301.7,310.6,8.9,1505,157.6032315,44.5,7013.3438,146,6497,0,No Failure
3590,L50769,L,301.7,310.5,8.8,2465,258.1341964,13.7,3536.43849,149,2041.3,0,No Failure
3591,L50770,L,301.8,310.6,8.8,1403,146.9218164,46.8,6875.941009,151,7066.8,0,No Failure
3592,M18451,M,301.7,310.5,8.8,1458,152.681403,41.4,6321.010083,153,6334.2,0,No Failure
3593,H33006,H,301.6,310.4,8.8,1369,143.3613448,45.4,6508.605052,156,7082.4,0,No Failure
3594,M18453,M,301.6,310.4,8.8,1377,144.1991028,44.9,6474.539716,161,7228.9,0,No Failure
3595,M18454,M,301.6,310.4,8.8,1452,152.0530844,45.7,6948.825959,164,7494.8,0,No Failure
3596,L50775,L,301.6,310.4,8.8,1517,158.8598685,41.1,6529.140596,167,6863.7,0,No Failure
3597,L50776,L,301.7,310.5,8.8,1354,141.7905484,50,7089.527422,169,8450,0,No Failure
3598,M18457,M,301.7,310.5,8.8,1724,180.5368578,33,5957.716308,171,5643,0,No Failure
3599,L50778,L,301.7,310.5,8.8,1399,146.5029374,53.2,7793.95627,174,9256.8,0,No Failure
3600,H33013,H,301.7,310.5,8.8,1388,145.3510201,50.5,7340.226515,176,8888,0,No Failure
3601,L50780,L,301.7,310.5,8.8,1523,159.488187,34.7,5534.240091,181,6280.7,0,No Failure
3602,L50781,L,301.7,310.5,8.8,1377,144.1991028,43.1,6214.981331,183,7887.3,0,No Failure
3603,M18462,M,301.7,310.6,8.9,1417,148.387893,45.2,6707.132764,185,8362,0,No Failure
3604,L50783,L,301.7,310.7,9,1542,161.4778624,40,6459.114496,188,7520,0,No Failure
3605,L50784,L,301.8,310.8,9,1557,163.0486587,33.3,5429.520335,190,6327,0,No Failure
3606,L50785,L,301.7,310.7,9,1641,171.8451182,31.9,5481.859269,192,6124.8,0,No Failure
3607,L50786,L,301.7,310.7,9,1318,138.0206372,55,7591.135049,194,10670,0,No Failure
3608,L50787,L,301.6,310.7,9.1,1638,171.5309589,33.8,5797.74641,196,6624.8,0,No Failure
3609,M18468,M,301.7,310.8,9.1,1954,204.6224015,21.6,4419.843872,198,4276.8,0,No Failure
3610,M18469,M,301.7,310.9,9.2,1644,172.1592774,32.5,5595.176516,201,6532.5,0,No Failure
3611,M18470,M,301.7,310.8,9.1,1594,166.9232897,32.4,5408.314585,204,6609.6,0,No Failure
3612,L50791,L,301.7,310.9,9.2,1405,147.1312559,46.4,6826.890276,207,9604.8,1,Tool Wear Failure
3613,L50792,L,301.7,310.8,9.1,1622,169.8554428,37.8,6420.535738,0,0,0,No Failure
3614,L50793,L,301.7,310.9,9.2,1557,163.0486587,39.4,6424.117154,2,78.8,0,No Failure
3615,L50794,L,301.8,311,9.2,1606,168.1799267,33.3,5600.39156,4,133.2,0,No Failure
3616,M18475,M,301.8,311.1,9.3,1647,172.4734367,31.6,5450.160599,6,189.6,0,No Failure
3617,M18476,M,301.8,311.1,9.3,1413,147.969014,42.2,6244.29239,9,379.8,0,No Failure
3618,L50797,L,301.8,311,9.2,1529,160.1165056,41.6,6660.846632,12,499.2,0,No Failure
3619,L50798,L,301.9,311.1,9.2,1448,151.6342054,46.3,7020.663711,14,648.2,0,No Failure
3620,L50799,L,301.9,311.2,9.3,1435,150.2728486,44.2,6642.059908,16,707.2,0,No Failure
3621,H33034,H,301.9,311.2,9.3,1474,154.356919,41.8,6452.119216,18,752.4,0,No Failure
3622,L50801,L,301.9,311.2,9.3,1657,173.5206342,29.1,5049.450456,23,669.3,0,No Failure
3623,L50802,L,302,311.3,9.3,1509,158.0221105,39.9,6305.082208,25,997.5,0,No Failure
3624,M18483,M,302,311.3,9.3,1530,160.2212253,36.4,5832.052602,27,982.8,0,No Failure
3625,M18484,M,302,311.4,9.4,1587,166.1902514,35.9,5966.230024,30,1077,0,No Failure
3626,M18485,M,302.1,311.4,9.3,1467,153.6238808,43.4,6667.276425,33,1432.2,0,No Failure
3627,M18486,M,302.2,311.5,9.3,1360,142.418867,53,7548.199949,36,1908,0,No Failure
3628,L50807,L,302.2,311.5,9.3,1588,166.2949711,30.6,5088.626117,39,1193.4,0,No Failure
3629,L50808,L,302.2,311.4,9.2,1609,168.494086,32.1,5408.66016,41,1316.1,0,No Failure
3630,L50809,L,302.1,311.3,9.2,1415,148.1784535,44.1,6534.669799,43,1896.3,0,No Failure
3631,L50810,L,302,311.2,9.2,1845,193.2079482,27.3,5274.576986,45,1228.5,0,No Failure
3632,M18491,M,302.1,311.4,9.3,1419,148.5973325,36.2,5379.223437,47,1701.4,0,No Failure
3633,L50812,L,302.1,311.3,9.2,1634,171.1120799,30.6,5236.029644,50,1530,0,No Failure
3634,M18493,M,302.2,311.3,9.1,1521,159.2787475,40.6,6466.71715,52,2111.2,0,No Failure
3635,L50814,L,302.2,311.4,9.2,1499,156.9749129,37.7,5917.954217,55,2073.5,0,No Failure
3636,M18495,M,302.1,311.2,9.1,1616,169.2271243,35.1,5939.872062,57,2000.7,0,No Failure
3637,L50816,L,302.2,311.4,9.2,1449,151.7389252,46.5,7055.86002,60,2790,0,No Failure
3638,M18497,M,302.2,311.4,9.2,1626,170.2743218,31.6,5380.66857,62,1959.2,0,No Failure
3639,M18498,M,302.3,311.5,9.2,1445,151.3200461,44.8,6779.138067,65,2912,0,No Failure
3640,L50819,L,302.4,311.6,9.2,1622,169.8554428,35,5944.940498,68,2380,0,No Failure
3641,H33054,H,302.4,311.6,9.2,1544,161.6873019,39.1,6321.973504,70,2737,0,No Failure
3642,L50821,L,302.3,311.6,9.3,1488,155.8229956,41.8,6513.401217,75,3135,0,No Failure
3643,L50822,L,302.3,311.6,9.3,1309,137.0781595,57.6,7895.701984,77,4435.2,0,No Failure
3644,L50823,L,302.3,311.6,9.3,1784,186.8200431,26.4,4932.049139,79,2085.6,0,No Failure
3645,L50824,L,302.2,311.5,9.3,1548,162.1061809,32.4,5252.240262,81,2624.4,0,No Failure
3646,L50825,L,302.2,311.5,9.3,1413,147.969014,43.5,6436.652108,83,3610.5,0,No Failure
3647,M18506,M,302.2,311.5,9.3,1863,195.0929038,25.7,5013.887627,85,2184.5,0,No Failure
3648,L50827,L,302.2,311.5,9.3,1427,149.4350906,43.8,6545.256966,88,3854.4,0,No Failure
3649,M18508,M,302.2,311.5,9.3,1443,151.1106066,47,7102.198512,90,4230,0,No Failure
3650,L50829,L,302.2,311.5,9.3,1481,155.0899573,40.4,6265.634276,93,3757.2,0,No Failure
3651,L50830,L,302.1,311.4,9.3,1446,151.4247659,39.7,6011.563206,95,3771.5,0,No Failure
3652,L50831,L,302.1,311.5,9.4,1444,151.2153264,44.9,6789.568155,97,4355.3,0,No Failure
3653,M18512,M,302.1,311.5,9.4,1341,140.4291916,50.8,7133.802934,99,5029.2,0,No Failure
3654,L50833,L,302.1,311.4,9.3,1518,158.9645883,37.4,5945.275601,102,3814.8,0,No Failure
3655,L50834,L,302.1,311.4,9.3,1603,167.8657675,35.9,6026.381052,104,3733.6,0,No Failure
3656,L50835,L,302.1,311.4,9.3,1686,176.5575071,30.9,5455.62697,106,3275.4,0,No Failure
3657,M18516,M,302.1,311.5,9.4,1383,144.8274213,53.6,7762.749783,108,5788.8,0,No Failure
3658,L50837,L,302.1,311.5,9.4,1477,154.6710783,45.4,7022.066955,111,5039.4,0,No Failure
3659,M18518,M,302.2,311.5,9.3,1449,151.7389252,44.5,6752.38217,113,5028.5,0,No Failure
3660,M18519,M,302.2,311.5,9.3,1734,181.5840554,25,4539.601384,116,2900,0,No Failure
3661,L50840,L,302.3,311.6,9.3,1398,146.3982177,49.1,7188.152487,119,5842.9,0,No Failure
3662,M18521,M,302.3,311.7,9.4,1639,171.6356786,36.6,6281.865838,121,4428.6,0,No Failure
3663,M18522,M,302.3,311.7,9.4,1517,158.8598685,37.6,5973.131056,124,4662.4,0,No Failure
3664,M18523,M,302.3,311.7,9.4,1442,151.0058869,41.7,6296.945483,127,5295.9,0,No Failure
3665,M18524,M,302.3,311.7,9.4,1685,176.4527874,30.8,5434.745851,130,4004,0,No Failure
3666,M18525,M,302.4,311.8,9.4,1358,142.2094275,50.6,7195.797029,133,6729.8,0,No Failure
3667,M18526,M,302.3,311.6,9.3,1608,168.3893662,39.9,6718.735713,136,5426.4,0,No Failure
3668,L50847,L,302.3,311.6,9.3,1665,174.3583923,34.3,5980.492855,139,4767.7,0,No Failure
3669,L50848,L,302.3,311.7,9.4,1510,158.1268302,38.7,6119.50833,141,5456.7,0,No Failure
3670,L50849,L,302.4,311.8,9.4,1465,153.4144413,40.2,6167.260538,143,5748.6,0,No Failure
3671,L50850,L,302.3,311.7,9.4,1701,178.1283035,27.5,4898.528345,145,3987.5,0,No Failure
3672,M18531,M,302.3,311.7,9.4,1486,155.6135561,39.6,6162.296822,147,5821.2,0,No Failure
3673,L50852,L,302.3,311.6,9.3,1658,173.625354,32.3,5608.098934,150,4845,0,No Failure
3674,H33087,H,302.3,311.7,9.4,1449,151.7389252,44.5,6752.38217,152,6764,0,No Failure
3675,L50854,L,302.2,311.5,9.3,1346,140.9527904,52.4,7385.926216,157,8226.8,0,No Failure
3676,M18535,M,302.1,311.5,9.4,1866,195.4070631,23.1,4513.903157,159,3672.9,0,No Failure
3677,M18536,M,302.2,311.5,9.3,1562,163.5722575,38,6215.745785,162,6156,0,No Failure
3678,M18537,M,302.3,311.7,9.4,1368,143.256625,53.6,7678.5551,165,8844,0,No Failure
3679,L50858,L,302.2,311.5,9.3,1567,164.0958563,33.1,5431.572843,168,5560.8,0,No Failure
3680,L50859,L,302.2,311.5,9.3,1725,180.6415776,34,6141.813638,170,5780,0,No Failure
3681,L50860,L,302.2,311.5,9.3,1744,182.6312529,31.2,5698.095091,172,5366.4,0,No Failure
3682,M18541,M,302.1,311.3,9.2,1453,152.1578042,45.1,6862.316969,174,7847.4,0,No Failure
3683,L50862,L,302.1,311.2,9.1,1550,162.3156204,34.8,5648.583591,177,6159.6,0,No Failure
3684,M18543,M,302,311.2,9.2,1558,163.1533785,39.1,6379.297098,179,6998.9,0,No Failure
3685,L50864,L,302,311.2,9.2,1270,132.994089,65.3,8684.514012,182,11884.6,1,Overstrain Failure
3686,M18545,M,301.9,311.1,9.2,1380,144.5132621,51.6,7456.884323,184,9494.4,0,No Failure
3687,L50866,L,302,311.1,9.1,1406,147.2359757,50.5,7435.416773,187,9443.5,0,No Failure
3688,M18547,M,302,311.2,9.2,1625,170.1696021,30.7,5224.206784,189,5802.3,0,No Failure
3689,L50868,L,302,311.2,9.2,1420,148.7020523,45.8,6810.553994,192,8793.6,0,No Failure
3690,L50869,L,302.1,311.4,9.3,1889,197.8156174,22.7,4490.414515,194,4403.8,0,No Failure
3691,L50870,L,302.1,311.3,9.2,1477,154.6710783,43.6,6743.659014,196,8545.6,0,No Failure
3692,L50871,L,302.1,311.2,9.1,1460,152.8908425,46.9,7170.580512,198,9286.2,0,No Failure
3693,L50872,L,302.1,311.3,9.2,1758,184.0973295,24.4,4491.97484,200,4880,0,No Failure
3694,L50873,L,302.1,311.3,9.2,1521,159.2787475,31.5,5017.280547,202,6363,0,No Failure
3695,M18554,M,302.1,311.3,9.2,1511,158.23155,45,7120.419749,204,9180,0,No Failure
3696,L50875,L,302.2,311.3,9.1,1530,160.2212253,37.3,5976.251705,207,7721.1,1,Tool Wear Failure
3697,L50876,L,302.1,311.2,9.1,1454,152.2625239,46.8,7125.886121,0,0,0,No Failure
3698,L50877,L,302.2,311.2,9,1928,201.8996879,23.1,4663.88279,2,46.2,0,No Failure
3699,H33112,H,302.2,311.3,9.1,1758,184.0973295,26.4,4860.169499,4,105.6,0,No Failure
3700,L50879,L,302.2,311.2,9,1649,172.6828762,33.2,5733.07149,9,298.8,0,No Failure
3701,L50880,L,302.1,311.2,9.1,1447,151.5294857,50.3,7621.933129,11,553.3,0,No Failure
3702,L50881,L,302.1,311.2,9.1,1417,148.387893,48,7122.618864,13,624,0,No Failure
3703,L50882,L,302,311.2,9.2,1434,150.1681288,44.9,6742.548985,15,673.5,0,No Failure
3704,M18563,M,302,311.2,9.2,1418,148.4926128,49.5,7350.384332,17,841.5,0,No Failure
3705,M18564,M,302,311.2,9.2,1400,146.6076572,49.5,7257.07903,20,990,0,No Failure
3706,M18565,M,302,311.3,9.3,1725,180.6415776,27.7,5003.771699,23,637.1,0,No Failure
3707,L50886,L,302,311.3,9.3,1567,164.0958563,41.1,6744.339693,26,1068.6,0,No Failure
3708,M18567,M,302.1,311.3,9.2,1497,156.7654734,38.4,6019.794179,28,1075.2,0,No Failure
3709,L50888,L,302.1,311.4,9.3,1549,162.2109007,44.6,7234.60617,31,1382.6,0,No Failure
3710,L50889,L,302.2,311.4,9.2,1754,183.6784505,26.9,4940.950318,33,887.7,0,No Failure
3711,L50890,L,302.2,311.5,9.3,1489,155.9277154,38.3,5972.031499,35,1340.5,0,No Failure
3712,L50891,L,302.2,311.5,9.3,1543,161.5825821,38.5,6220.929413,37,1424.5,0,No Failure
3713,L50892,L,302.3,311.5,9.2,1543,161.5825821,33.1,5348.383469,39,1290.9,0,No Failure
3714,L50893,L,302.3,311.5,9.2,1565,163.8864168,35.6,5834.356437,41,1459.6,0,No Failure
3715,M18574,M,302.3,311.4,9.1,1855,194.2551457,23.9,4642.697983,43,1027.7,0,No Failure
3716,M18575,M,302.4,311.4,9,1475,154.4616388,45.2,6981.666074,46,2079.2,0,No Failure
3717,L50896,L,302.3,311.4,9.1,1609,168.494086,32.3,5442.358977,49,1582.7,0,No Failure
3718,H33131,H,302.3,311.4,9.1,1443,151.1106066,44.1,6663.977753,51,2249.1,0,No Failure
3719,L50898,L,302.4,311.4,9,1450,151.8436449,44.1,6696.304741,56,2469.6,0,No Failure
3720,L50899,L,302.4,311.5,9.1,1590,166.5044106,39.9,6643.525985,58,2314.2,0,No Failure
3721,M18580,M,302.4,311.4,9,1508,157.9173907,41.2,6506.196498,60,2472,0,No Failure
3722,M18581,M,302.2,311.2,9,1544,161.6873019,43.6,7049.566363,63,2746.8,0,No Failure
3723,L50902,L,302.2,311.2,9,1451,151.9483647,41.8,6351.441644,66,2758.8,0,No Failure
3724,L50903,L,302.3,311.2,8.9,1758,184.0973295,24.4,4491.97484,68,1659.2,0,No Failure
3725,M18584,M,302.3,311.2,8.9,1507,157.812671,47.7,7527.664405,70,3339,0,No Failure
3726,H33139,H,302.3,311.1,8.8,1543,161.5825821,37.5,6059.346831,73,2737.5,0,No Failure
3727,M18586,M,302.3,311.2,8.9,1505,157.6032315,36.7,5784.038594,78,2862.6,0,No Failure
3728,L50907,L,302.3,311.2,8.9,1786,187.0294826,24.3,4544.816428,81,1968.3,0,No Failure
3729,L50908,L,302.3,311.3,9,1457,152.5766832,44.5,6789.662403,83,3693.5,0,No Failure
3730,M18589,M,302.4,311.3,8.9,1312,137.3923187,61.5,8449.627601,85,5227.5,0,No Failure
3731,M18590,M,302.3,311.2,8.9,1405,147.1312559,47.7,7018.160908,88,4197.6,0,No Failure
3732,M18591,M,302.2,311.2,9,1377,144.1991028,43,6200.56142,91,3913,0,No Failure
3733,M18592,M,302.2,311.2,9,1347,141.0575101,49.8,7024.664005,94,4681.2,0,No Failure
3734,L50913,L,302.2,311.1,8.9,1470,153.93804,39.6,6095.946385,97,3841.2,0,No Failure
3735,M18594,M,302.2,311.2,9,1873,196.1401013,24,4707.362432,99,2376,0,No Failure
3736,M18595,M,302.2,311.1,8.9,1434,150.1681288,58.6,8799.85235,102,5977.2,0,No Failure
3737,H33150,H,302.2,311.1,8.9,1628,170.4837613,30.6,5216.803097,105,3213,0,No Failure
3738,L50917,L,302.2,311.1,8.9,1351,141.4763892,48.6,6875.752513,110,5346,0,No Failure
3739,M18598,M,302.3,311.2,8.9,1454,152.2625239,43.8,6669.098549,112,4905.6,0,No Failure
3740,M18599,M,302.2,311.2,9,1663,174.1489528,29.6,5154.809002,115,3404,0,No Failure
3741,L50920,L,302.3,311.2,8.9,1401,146.7123769,49.7,7291.605133,118,5864.6,0,No Failure
3742,L50921,L,302.4,311.3,8.9,1503,157.3937919,38.2,6012.442852,120,4584,0,No Failure
3743,L50922,L,302.4,311.4,9,1564,163.781697,35,5732.359395,122,4270,0,No Failure
3744,L50923,L,302.5,311.4,8.9,1759,184.2020493,24.6,4531.370412,124,3050.4,0,No Failure
3745,L50924,L,302.5,311.4,8.9,1409,147.550135,53.1,7834.912167,126,6690.6,0,No Failure
3746,L50925,L,302.6,311.4,8.8,1738,182.0029344,25.8,4695.675707,128,3302.4,0,No Failure
3747,H33160,H,302.5,311.3,8.8,1393,145.8746189,47.5,6929.044397,130,6175,0,No Failure
3748,L50927,L,302.5,311.1,8.6,1499,156.9749129,38.8,6090.626621,135,5238,0,No Failure
3749,L50928,L,302.5,311.1,8.6,1493,156.3465944,39,6097.517181,137,5343,0,No Failure
3750,L50929,L,302.4,311.1,8.7,1652,172.9970355,33.9,5864.599502,139,4712.1,0,No Failure
3751,L50930,L,302.3,311.1,8.8,1589,166.3996909,29.9,4975.350757,141,4215.9,0,No Failure
3752,L50931,L,302.4,311.1,8.7,1520,159.1740278,42.2,6717.143972,143,6034.6,0,No Failure
3753,H33166,H,302.3,311.1,8.8,1455,152.3672437,40.3,6140.399921,145,5843.5,0,No Failure
3754,L50933,L,302.2,311,8.8,1463,153.2050017,46.8,7169.994081,150,7020,0,No Failure
3755,L50934,L,302.3,311,8.7,1442,151.0058869,43.7,6598.957257,152,6642.4,0,No Failure
3756,L50935,L,302.3,311,8.7,1329,139.1725546,51.5,7167.38656,154,7931,0,No Failure
3757,L50936,L,302.3,311.1,8.8,1546,161.8967414,33.1,5358.782141,156,5163.6,0,No Failure
3758,M18617,M,302.2,311.1,8.9,1516,158.7551488,33.7,5350.048513,158,5324.6,0,No Failure
3759,M18618,M,302.2,311,8.8,1476,154.5663586,47.4,7326.445396,161,7631.4,0,No Failure
3760,L50939,L,302.3,311,8.7,1412,147.8642942,47,6949.621829,164,7708,0,No Failure
3761,L50940,L,302.3,310.9,8.6,1377,144.1991028,46.8,6748.518011,166,7768.8,1,Heat Dissipation Failure
3762,M18621,M,302.4,311,8.6,1490,156.0324351,37.1,5788.803343,168,6232.8,0,No Failure
3763,M18622,M,302.3,311,8.7,1526,159.8023463,37.7,6024.548456,171,6446.7,0,No Failure
3764,L50943,L,302.3,311,8.7,1428,149.5398103,47.9,7162.956914,174,8334.6,0,No Failure
3765,L50944,L,302.4,311,8.6,1329,139.1725546,54.6,7598.821479,176,9609.6,0,No Failure
3766,M18625,M,302.4,311.1,8.7,1443,151.1106066,51.8,7827.529424,178,9220.4,0,No Failure
3767,L50946,L,302.3,311.1,8.8,1373,143.7802238,53,7620.35186,181,9593,0,No Failure
3768,L50947,L,302.3,311.1,8.8,1630,170.6932008,35.6,6076.67795,183,6514.8,0,No Failure
3769,L50948,L,302.2,311,8.8,1555,162.8392192,34.2,5569.101297,185,6327,0,No Failure
3770,M18629,M,302.2,311,8.8,1436,150.3775684,47,7067.745713,187,8789,0,No Failure
3771,L50950,L,302.3,311,8.7,1609,168.494086,31,5223.316666,190,5890,0,No Failure
3772,M18631,M,302.3,311,8.7,1384,144.9321411,49.7,7203.127412,192,9542.4,0,No Failure
3773,L50952,L,302.4,311.1,8.7,1448,151.6342054,44.8,6793.212403,195,8736,0,No Failure
3774,M18633,M,302.4,311.1,8.7,1887,197.6061779,22.4,4426.378385,197,4412.8,0,No Failure
3775,M18634,M,302.4,311.1,8.7,1480,154.9852376,45.7,7082.825357,200,9140,0,No Failure
3776,H33189,H,302.5,311.1,8.6,1850,193.731547,23.3,4513.945044,203,4729.9,0,No Failure
3777,L50956,L,302.5,311.1,8.6,1538,161.0589834,36.8,5926.970588,208,7654.4,0,No Failure
3778,M18637,M,302.4,311.1,8.7,1721,180.2226986,30.1,5424.703227,210,6321,0,No Failure
3779,M18638,M,302.4,311.1,8.7,1366,143.0471855,54.4,7781.766891,0,0,0,No Failure
3780,L50959,L,302.3,311,8.7,1657,173.5206342,31.1,5396.491725,3,93.3,0,No Failure
3781,L50960,L,302.4,311.1,8.7,1446,151.4247659,42.9,6496.122457,5,214.5,0,No Failure
3782,L50961,L,302.3,310.8,8.5,1465,153.4144413,43.8,6719.552527,7,306.6,0,No Failure
3783,L50962,L,302.2,310.8,8.6,1827,191.3229926,23.8,4553.487224,9,214.2,0,No Failure
3784,H33197,H,302.2,310.8,8.6,1397,146.2934979,47.6,6963.5705,11,523.6,0,No Failure
3785,L50964,L,302.2,310.8,8.6,1744,182.6312529,29.7,5424.148212,16,475.2,0,No Failure
3786,L50965,L,302.3,310.9,8.6,1545,161.7920217,36.7,5937.767195,18,660.6,0,No Failure
3787,L50966,L,302.3,310.9,8.6,1587,166.1902514,36.6,6082.5632,20,732,0,No Failure
3788,L50967,L,302.3,310.8,8.5,1377,144.1991028,47.3,6820.617562,22,1040.6,1,Heat Dissipation Failure
3789,L50968,L,302.3,310.8,8.5,1511,158.23155,48.1,7610.937554,24,1154.4,0,No Failure
3790,L50969,L,302.3,310.8,8.5,1650,172.7875959,32.4,5598.318109,26,842.4,0,No Failure
3791,L50970,L,302.3,310.9,8.6,1412,147.8642942,48.9,7230.563988,28,1369.2,0,No Failure
3792,L50971,L,302.3,311,8.7,1528,160.0117858,43.1,6896.507969,30,1293,0,No Failure
3793,L50972,L,302.3,310.9,8.6,1459,152.7861227,35,5347.514295,32,1120,0,No Failure
3794,L50973,L,302.3,310.9,8.6,1379,144.4085423,49.3,7119.341136,34,1676.2,1,Heat Dissipation Failure
3795,M18654,M,302.2,310.8,8.6,1356,141.9999879,48.3,6858.599418,36,1738.8,0,No Failure
3796,M18655,M,302.1,310.8,8.7,1409,147.550135,41.3,6093.820574,39,1610.7,0,No Failure
3797,M18656,M,302.1,310.8,8.7,1504,157.4985117,37.5,5906.194189,42,1575,0,No Failure
3798,L50977,L,302.1,310.8,8.7,1622,169.8554428,36.8,6250.680295,45,1656,0,No Failure
3799,L50978,L,302.1,310.8,8.7,1786,187.0294826,25.7,4806.657704,47,1207.9,0,No Failure
3800,L50979,L,302.2,310.9,8.7,1506,157.7079512,34,5362.070341,49,1666,0,No Failure
3801,M18660,M,302.1,310.9,8.8,1916,200.6430508,23.1,4634.854474,51,1178.1,0,No Failure
3802,M18661,M,302.2,310.9,8.7,1771,185.4586863,27.6,5118.659742,54,1490.4,0,No Failure
3803,M18662,M,302.2,310.9,8.7,1488,155.8229956,44.2,6887.376406,57,2519.4,0,No Failure
3804,L50983,L,302.2,310.9,8.7,1531,160.3259451,37.5,6012.222941,60,2250,0,No Failure
3805,L50984,L,302.3,310.9,8.6,1529,160.1165056,33.4,5347.891286,62,2070.8,0,No Failure
3806,M18665,M,302.4,311,8.6,1580,165.4572131,36.5,6039.188278,64,2336,0,No Failure
3807,M18666,M,302.3,310.9,8.6,1360,142.418867,44,6266.430146,67,2948,1,Heat Dissipation Failure
3808,M18667,M,302.3,311,8.7,1546,161.8967414,35.5,5747.33432,70,2485,0,No Failure
3809,M18668,M,302.3,310.9,8.6,1762,184.5162085,24.5,4520.647109,73,1788.5,0,No Failure
3810,L50989,L,302.2,310.8,8.6,1350,141.3716694,56.6,8001.636489,76,4301.6,0,No Failure
3811,M18670,M,302.2,310.8,8.6,1562,163.5722575,38.1,6232.103011,78,2971.8,0,No Failure
3812,M18671,M,302.1,310.7,8.6,1608,168.3893662,30.3,5102.197797,81,2454.3,0,No Failure
3813,L50992,L,302,310.6,8.6,1392,145.7698991,50,7288.494956,84,4200,0,No Failure
3814,L50993,L,302,310.6,8.6,1467,153.6238808,44.9,6897.712246,86,3861.4,0,No Failure
3815,M18674,M,302.1,310.6,8.5,1326,138.8583953,59.1,8206.531162,88,5200.8,1,Heat Dissipation Failure
3816,L50995,L,302.2,310.7,8.5,1769,185.2492468,24.9,4612.706245,91,2265.9,0,No Failure
3817,L50996,L,302.1,310.6,8.5,1459,152.7861227,47.6,7272.619441,93,4426.8,0,No Failure
3818,M18677,M,302.1,310.6,8.5,1421,148.806772,52,7737.952145,95,4940,0,No Failure
3819,L50998,L,302.1,310.7,8.6,1491,156.1371549,42.8,6682.670229,98,4194.4,0,No Failure
3820,L50999,L,302.2,310.7,8.5,1567,164.0958563,36.4,5973.089168,100,3640,0,No Failure
3821,L51000,L,302.3,310.8,8.5,1421,148.806772,41.4,6160.600362,102,4222.8,0,No Failure
3822,L51001,L,302.3,310.9,8.6,1596,167.1327292,33.5,5598.946427,104,3484,0,No Failure
3823,M18682,M,302.4,311,8.6,1464,153.3097215,44.2,6776.28969,106,4685.2,0,No Failure
3824,M18683,M,302.3,310.9,8.6,1581,165.5619328,36.1,5976.785776,109,3934.9,0,No Failure
3825,L51004,L,302.3,310.9,8.6,1620,169.6460033,30.3,5140.2739,112,3393.6,0,No Failure
3826,H33239,H,302.2,310.7,8.5,1413,147.969014,48.9,7235.684784,114,5574.6,0,No Failure
3827,H33240,H,302.3,310.8,8.5,1438,150.5870079,43.8,6595.710944,119,5212.2,0,No Failure
3828,M18687,M,302.4,310.9,8.5,1469,153.8333203,41.6,6399.466123,124,5158.4,0,No Failure
3829,M18688,M,302.3,310.8,8.5,1762,184.5162085,27.8,5129.550597,127,3530.6,0,No Failure
3830,H33243,H,302.3,310.9,8.6,1366,143.0471855,48.4,6923.483778,130,6292,1,Heat Dissipation Failure
3831,L51010,L,302.3,310.9,8.6,1891,198.0250569,22.7,4495.168792,135,3064.5,0,No Failure
3832,M18691,M,302.3,310.9,8.6,1742,182.4218134,29.7,5417.927859,137,4068.9,0,No Failure
3833,M18692,M,302.2,310.9,8.7,1465,153.4144413,43.5,6673.528194,140,6090,0,No Failure
3834,M18693,M,302.3,311,8.7,1541,161.3731426,36.6,5906.257021,143,5233.8,0,No Failure
3835,M18694,M,302.3,311.1,8.8,1295,135.6120829,57.1,7743.449932,146,8336.6,0,No Failure
3836,M18695,M,302.3,311.1,8.8,1435,150.2728486,43.1,6476.759775,149,6421.9,0,No Failure
3837,L51016,L,302.4,311.2,8.8,1466,153.519161,43.9,6739.491168,152,6672.8,0,No Failure
3838,L51017,L,302.4,311.2,8.8,1450,151.8436449,47.9,7273.310592,154,7376.6,0,No Failure
3839,L51018,L,302.4,311.1,8.7,1880,196.8731396,24.5,4823.391921,156,3822,0,No Failure
3840,M18699,M,302.3,311,8.7,1578,165.2477736,33.5,5535.800415,158,5293,0,No Failure
3841,L51020,L,302.4,311,8.6,1610,168.5988057,33.1,5580.62047,161,5329.1,0,No Failure
3842,L51021,L,302.4,311.1,8.7,1565,163.8864168,42.8,7014.338637,163,6976.4,0,No Failure
3843,L51022,L,302.5,311.2,8.7,1545,161.7920217,40.1,6487.860069,165,6616.5,0,No Failure
3844,L51023,L,302.5,311.2,8.7,1227,128.4911395,60.1,7722.317486,167,10036.7,0,No Failure
3845,L51024,L,302.4,311.1,8.7,1484,155.4041166,45.9,7133.048952,169,7757.1,0,No Failure
